(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ vi CNN9_FC3_exposure_101GB.py
(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ python CNN9_FC3_exposure_101GB.py




Current date and time : 
2020-12-13 17:23:16
./dataset/Sony/short/00133_07_0.1s.ARW 133 0.1
./dataset/Sony/short/00015_09_0.1s.ARW 15 0.1
./dataset/Sony/short/00190_08_0.04s.ARW 190 0.04
./dataset/Sony/short/00204_01_0.033s.ARW 204 0.033
./dataset/Sony/short/00047_03_0.1s.ARW 47 0.1
./dataset/Sony/short/00049_07_0.1s.ARW 49 0.1
./dataset/Sony/short/00231_00_0.033s.ARW 231 0.033
Found 1865 images to train with

Training on files with indices: 466 to 1798
Training on 1332 images only

2020-12-13 17:23:16.758286: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-13 17:23:16.926979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: Quadro RTX 8000 major: 7 minor: 5 memoryClockRate(GHz): 1.62
pciBusID: 0000:06:00.0
totalMemory: 44.49GiB freeMemory: 44.33GiB
2020-12-13 17:23:16.927012: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1490] Adding visible gpu devices: 0
2020-12-13 17:23:17.216217: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-13 17:23:17.216255: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977]      0 
2020-12-13 17:23:17.216272: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990] 0:   N 
2020-12-13 17:23:17.216438: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1103] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 43038 MB memory) -> physical GPU (device: 0, name: Quadro RTX 8000, pci bus id: 0000:06:00.0, compute capability: 7.5)
No checkpoint found at ./gt_Sony_CNN9_FC3_exposure_101GB/. Hence, will create the folder.

last epoch of previous run: 0


BATCH_SIZE= 16 ,final_epoch= 4001 ,no_of_batches= 83 ,ps 128 ,result_dir= ./gt_Sony_CNN9_FC3_exposure_101GB/ ,len(train_fns)= 1332

Cleared all images in memory.

Starting Training on index [ 691  913  400  856  153   42  404  148  164  634 1317  262 1069 1273
  572  962]
dataset index: ['./dataset/Sony/short/00062_06_0.1s.ARW'
 './dataset/Sony/short/00062_01_0.1s.ARW'
 './dataset/Sony/short/00183_04_0.04s.ARW'
 './dataset/Sony/short/00013_04_0.1s.ARW'
 './dataset/Sony/short/00168_07_0.1s.ARW'
 './dataset/Sony/short/00171_08_0.1s.ARW'
 './dataset/Sony/short/00056_01_0.1s.ARW'
 './dataset/Sony/short/00221_01_0.033s.ARW'
 './dataset/Sony/short/00114_01_0.1s.ARW'
 './dataset/Sony/short/00216_04_0.04s.ARW'
 './dataset/Sony/short/00014_02_0.1s.ARW'
 './dataset/Sony/short/00086_05_0.1s.ARW'
 './dataset/Sony/short/00028_01_0.04s.ARW'
 './dataset/Sony/short/00209_03_0.04s.ARW'
 './dataset/Sony/short/00083_00_0.1s.ARW'
 './dataset/Sony/short/00225_07_0.04s.ARW']
Starting Training on exposures [0.1   0.1   0.04  0.1   0.1   0.1   0.1   0.033 0.1   0.04  0.1   0.1
 0.04  0.04  0.1   0.04 ]
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648; Early rounds
 [-0.51209704]
 [ 0.16735542]
 [-0.47850374]
 [-0.48293767]
 [ 0.4       ]
 [ 0.18764955]
 [-0.48053471]
 [ 0.05079842]
 [ 0.15055954]]
Epoch 423: at batch 1: Training dataset Loss=0.126626, Batch Time=0.030
Epoch 425: at batch 1: Training dataset Loss=0.129747, Batch Time=0.025
Epoch 427: at batch 1: Training dataset Loss=0.128137, Batch Time=0.029
Epoch 429: at batch 1: Training dataset Loss=0.125740, Batch Time=0.028
Epoch 431: at batch 1: Training dataset Loss=0.125176, Batch Time=0.030
		Epoch 431:  Time = 1297.979, Avg epoch time=2.341, Current epoch Time=3.005

Loss vector (slice for the first 20 images)
[[-0.03609157]
 [ 0.4       ]
 [-0.50308994]
 [-0.50885514]
 [ 0.18077737]
 [ 0.14133716]
 [ 0.18549615]
 [ 0.14477879]
 [ 0.03340244]
 [ 0.10392958]
 [-0.02913308]
 [-0.46268473]
 [ 0.50624594]
 [-0.34454546]
 [-0.4159709 ]
 [ 0.37251164]
 [ 0.09122127]
 [-0.51230559]
 [ 0.23489386]
 [ 0.0476765 ]]
Epoch 433: at batch 1: Training dataset Loss=0.123626, Batch Time=0.030
Epoch 435: at batch 1: Training dataset Loss=0.127854, Batch Time=0.032
Epoch 437: at batch 1: Training dataset Loss=0.130846, Batch Time=0.030
Epoch 439: at batch 1: Training dataset Loss=0.128072, Batch Time=0.028
Epoch 441: at batch 1: Training dataset Loss=0.128413, Batch Time=0.029
		Epoch 441:  Time = 1322.532, Avg epoch time=2.345, Current epoch Time=2.992

Loss vector (slice for the first 20 images)
[[ 0.15036625]
 [-0.53934786]
 [-0.30240515]
 [-0.4970083 ]
 [ 0.17982185]
 [ 0.57197991]
 [ 0.14234132]
 [ 0.04947466]
 [ 0.04439163]
 [ 0.07632536]
 [ 0.11594307]
 [-0.31775073]
 [ 0.09167629]
 [-0.3690782 ]
 [-0.47212491]
 [ 0.4       ]
 [ 0.13279277]
 [-0.37215862]
 [ 0.05340654]
 [ 0.29539448]]
Epoch 443: at batch 1: Training dataset Loss=0.141116, Batch Time=0.033
Epoch 445: at batch 1: Training dataset Loss=0.124737, Batch Time=0.028
Epoch 447: at batch 1: Training dataset Loss=0.130506, Batch Time=0.029
Epoch 449: at batch 1: Training dataset Loss=0.135912, Batch Time=0.033
Epoch 451: at batch 1: Training dataset Loss=0.131296, Batch Time=0.028
		Epoch 451:  Time = 1346.905, Avg epoch time=2.338, Current epoch Time=2.980

Loss vector (slice for the first 20 images)
[[ 0.0713802 ]
 [-0.5151547 ]
 [-0.45620373]
 [-0.29274795]
 [ 0.03965098]
 [ 0.10866755]
 [ 0.14211786]
 [ 0.18926531]
 [-0.01832736]
 [ 0.21026731]
 [ 0.23179835]
 [-0.3399084 ]
 [ 0.57613397]
 [-0.23343334]
 [-0.50342265]
 [ 0.4       ]
 [ 0.12727767]
 [-0.47526977]
 [ 0.12917638]
 [ 0.04613304]]
Epoch 453: at batch 1: Training dataset Loss=0.137669, Batch Time=0.029
Epoch 455: at batch 1: Training dataset Loss=0.127194, Batch Time=0.030
Epoch 457: at batch 1: Training dataset Loss=0.128964, Batch Time=0.030
Epoch 459: at batch 1: Training dataset Loss=0.129610, Batch Time=0.031
Epoch 461: at batch 1: Training dataset Loss=0.138624, Batch Time=0.030
		Epoch 461:  Time = 1371.381, Avg epoch time=2.381, Current epoch Time=2.968

Loss vector (slice for the first 20 images)
[[ 0.27563041]
 [-0.55951074]
 [-0.33694324]
 [-0.11069069]
 [ 0.18051475]
 [ 0.19017041]
 [ 0.13479751]
 [ 0.18455201]
 [ 0.03567773]
 [ 0.09286213]
 [ 0.18503654]
 [-0.45825974]
 [ 0.26591104]
 [-0.28451333]
 [-0.59282908]
 [ 0.4       ]
 [-0.07494855]
 [-0.63151751]
 [ 0.14293373]
 [ 0.09844285]]
Epoch 463: at batch 1: Training dataset Loss=0.134995, Batch Time=0.028
Epoch 465: at batch 1: Training dataset Loss=0.124241, Batch Time=0.027
Epoch 467: at batch 1: Training dataset Loss=0.135015, Batch Time=0.030
Epoch 469: at batch 1: Training dataset Loss=0.131731, Batch Time=0.029
Epoch 471: at batch 1: Training dataset Loss=0.127409, Batch Time=0.029
		Epoch 471:  Time = 1395.785, Avg epoch time=2.336, Current epoch Time=2.957

Loss vector (slice for the first 20 images)
[[ 0.18745172]
 [ 0.4       ]
 [-0.22144953]
 [-0.54010329]
 [ 0.13256222]
 [ 0.65528661]
 [ 0.04313844]
 [ 0.26706648]
 [ 0.05901116]
 [ 0.04703808]
 [ 0.11062658]
 [-0.14976964]
 [ 0.06604016]
 [-0.20947788]
 [-0.50148592]
 [ 0.4       ]
 [ 0.06160212]
 [-0.50205026]
 [ 0.19773418]
 [ 0.2050572 ]]
Epoch 473: at batch 1: Training dataset Loss=0.129680, Batch Time=0.033
Epoch 475: at batch 1: Training dataset Loss=0.140542, Batch Time=0.030
Epoch 477: at batch 1: Training dataset Loss=0.140394, Batch Time=0.028
Epoch 479: at batch 1: Training dataset Loss=0.137312, Batch Time=0.027
Epoch 481: at batch 1: Training dataset Loss=0.134127, Batch Time=0.026
		Epoch 481:  Time = 1420.201, Avg epoch time=2.372, Current epoch Time=2.946

Loss vector (slice for the first 20 images)
[[ 0.11221093]
 [ 0.4       ]
 [-0.53513888]
 [-0.56565998]
 [ 0.0279575 ]
 [ 0.6660634 ]
 [ 0.07779098]
 [ 0.10687381]
 [ 0.15099132]
 [ 0.03953391]
 [ 0.22561741]
 [ 0.4       ]
 [ 0.18196225]
 [-0.40322117]
 [-0.33679388]
 [ 0.39916453]
 [ 0.24752718]
 [-0.55470631]
 [ 0.19729745]
 [ 0.19430465]]
Epoch 483: at batch 1: Training dataset Loss=0.141070, Batch Time=0.028
Epoch 485: at batch 1: Training dataset Loss=0.128767, Batch Time=0.029
Epoch 487: at batch 1: Training dataset Loss=0.143876, Batch Time=0.029
Epoch 489: at batch 1: Training dataset Loss=0.127416, Batch Time=0.030
Epoch 491: at batch 1: Training dataset Loss=0.129782, Batch Time=0.031
		Epoch 491:  Time = 1444.765, Avg epoch time=2.404, Current epoch Time=2.937

Loss vector (slice for the first 20 images)
[[ 0.15353656]
 [ 0.4       ]
 [-0.45076129]
 [-0.5066909 ]
 [ 0.0520364 ]
 [ 0.58184022]
 [ 0.19725621]
 [ 0.09830862]
 [ 0.24443734]
 [ 0.01772702]
 [ 0.19498181]
 [-0.3397722 ]
 [ 0.17517179]
 [-0.42631832]
 [-0.56398777]
 [ 0.4       ]
 [ 0.03369176]
 [-0.50154988]
 [ 0.19181705]
 [ 0.11909544]]
Epoch 493: at batch 1: Training dataset Loss=0.129792, Batch Time=0.030
Epoch 495: at batch 1: Training dataset Loss=0.131635, Batch Time=0.027
Epoch 497: at batch 1: Training dataset Loss=0.129697, Batch Time=0.033
Epoch 499: at batch 1: Training dataset Loss=0.122094, Batch Time=0.032
Epoch 501: at batch 1: Training dataset Loss=0.117668, Batch Time=0.027
		Epoch 501:  Time = 1469.132, Avg epoch time=2.373, Current epoch Time=2.927

Loss vector (slice for the first 20 images)
[[ 0.14231163]
 [ 0.4       ]
 [-0.51612971]
 [-0.53834341]
 [ 0.16919512]
 [ 0.70085686]
 [-0.06669354]
 [ 0.10973394]
 [ 0.086833  ]
 [ 0.04587984]
 [ 0.14148474]
 [-0.64659057]
 [ 0.43551934]
 [-0.5105981 ]
 [-0.40487883]
 [ 0.25112955]
 [ 0.19581747]
 [-0.59112636]
 [ 0.03338784]
 [-0.00327218]]
Epoch 503: at batch 1: Training dataset Loss=0.121112, Batch Time=0.029
Epoch 505: at batch 1: Training dataset Loss=0.130042, Batch Time=0.029
Epoch 507: at batch 1: Training dataset Loss=0.136630, Batch Time=0.025
Epoch 509: at batch 1: Training dataset Loss=0.119471, Batch Time=0.030
Epoch 511: at batch 1: Training dataset Loss=0.133299, Batch Time=0.026
		Epoch 511:  Time = 1493.421, Avg epoch time=2.353, Current epoch Time=2.917

Loss vector (slice for the first 20 images)
[[ 0.11983383]
 [-0.08665237]
 [-0.32176707]
 [-0.47600738]
 [ 0.24653161]
 [ 0.25410807]
 [ 0.13353693]
 [ 0.13373441]
 [ 0.20167643]
 [ 0.22894412]
 [ 0.17262465]
 [-0.50716195]
 [ 0.44575256]
 [-0.29919145]
 [-0.51016865]
 [ 0.4       ]
 [ 0.33518142]
 [-0.41407523]
 [ 0.18893594]
 [ 0.03807014]]
Epoch 513: at batch 1: Training dataset Loss=0.124743, Batch Time=0.030
Epoch 515: at batch 1: Training dataset Loss=0.127695, Batch Time=0.032
Epoch 517: at batch 1: Training dataset Loss=0.143158, Batch Time=0.029
Epoch 519: at batch 1: Training dataset Loss=0.123767, Batch Time=0.028
Epoch 521: at batch 1: Training dataset Loss=0.137807, Batch Time=0.027
		Epoch 521:  Time = 1517.838, Avg epoch time=2.346, Current epoch Time=2.908

Loss vector (slice for the first 20 images)
[[ 0.11322987]
 [ 0.4       ]
 [-0.29687754]
 [-0.3481575 ]
 [ 0.14577001]
 [ 0.46256673]
 [ 0.4199937 ]
 [ 0.21046501]
 [ 0.06799465]
 [ 0.26551664]
 [ 0.19475651]
 [-0.54851732]
 [ 0.22748381]
 [-0.42417035]
 [-0.45463786]
 [ 0.4       ]
 [ 0.0344829 ]
 [-0.45714775]
 [ 0.11435074]
 [ 0.14257228]]
Epoch 523: at batch 1: Training dataset Loss=0.128536, Batch Time=0.029
Epoch 525: at batch 1: Training dataset Loss=0.115320, Batch Time=0.032
Epoch 527: at batch 1: Training dataset Loss=0.125930, Batch Time=0.033
Epoch 529: at batch 1: Training dataset Loss=0.130798, Batch Time=0.030
Epoch 531: at batch 1: Training dataset Loss=0.114503, Batch Time=0.028
		Epoch 531:  Time = 1542.358, Avg epoch time=2.375, Current epoch Time=2.899

Loss vector (slice for the first 20 images)
[[-0.08995986]
 [-0.02321515]
 [-0.8897917 ]
 [-0.56612316]
 [ 0.22401428]
 [ 0.85189539]
 [ 0.19326538]
 [-0.15771747]
 [ 0.10522872]
 [-0.0559299 ]
 [ 0.29669321]
 [-0.41706971]
 [ 0.29847723]
 [-0.46564255]
 [-0.33307073]
 [ 0.08966776]
 [ 0.13806909]
 [-0.32021133]
 [ 0.1435467 ]
 [ 0.20589674]]
Epoch 533: at batch 1: Training dataset Loss=0.126149, Batch Time=0.026
Epoch 535: at batch 1: Training dataset Loss=0.122373, Batch Time=0.030
Epoch 537: at batch 1: Training dataset Loss=0.134569, Batch Time=0.031
Epoch 539: at batch 1: Training dataset Loss=0.120468, Batch Time=0.029
Epoch 541: at batch 1: Training dataset Loss=0.126566, Batch Time=0.030
		Epoch 541:  Time = 1566.831, Avg epoch time=2.357, Current epoch Time=2.891

Loss vector (slice for the first 20 images)
[[ 0.12402785]
 [-0.59450958]
 [-0.31861446]
 [-0.27974645]
 [ 0.16615528]
 [ 0.23656553]
 [ 0.00195193]
 [ 0.11047065]
 [ 0.10569131]
 [ 0.05629551]
 [ 0.026797  ]
 [-0.47704104]
 [ 0.57667792]
 [-0.54688153]
 [-0.44154767]
 [ 0.4       ]
 [ 0.25749052]
 [-0.49187407]
 [ 0.19239402]
 [ 0.17234159]]
Epoch 543: at batch 1: Training dataset Loss=0.123831, Batch Time=0.028
Epoch 545: at batch 1: Training dataset Loss=0.124437, Batch Time=0.030
Epoch 547: at batch 1: Training dataset Loss=0.128221, Batch Time=0.032
Epoch 549: at batch 1: Training dataset Loss=0.129513, Batch Time=0.028
Epoch 551: at batch 1: Training dataset Loss=0.120268, Batch Time=0.027
		Epoch 551:  Time = 1591.281, Avg epoch time=2.370, Current epoch Time=2.883

Loss vector (slice for the first 20 images)
[[ 0.15475732]
 [-0.48694054]
 [-0.39553396]
 [-0.37252853]
 [ 0.15441889]
 [ 0.54811138]
 [ 0.0277133 ]
 [ 0.18710518]
 [ 0.10206974]
 [ 0.08225495]
 [ 0.16105652]
 [-0.42064015]
 [ 0.1645292 ]
 [-0.44389621]
 [-0.44884679]
 [ 0.4       ]
 [ 0.14314204]
 [-0.46307782]
 [ 0.10553503]
 [ 0.07256567]]
Epoch 553: at batch 1: Training dataset Loss=0.120643, Batch Time=0.026
Epoch 555: at batch 1: Training dataset Loss=0.121095, Batch Time=0.029
Epoch 557: at batch 1: Training dataset Loss=0.124970, Batch Time=0.031
Epoch 559: at batch 1: Training dataset Loss=0.129186, Batch Time=0.028
^CTraceback (most recent call last):
  File "CNN9_FC3_exposure_101GB.py", line 302, in <module>
    feed_dict={in_image: input_patch, gt_exposure: exposures_feed, lr: learning_rate})
  File "/scratch/ir967/install/miniconda3/envs/sid2/lib/python2.7/site-packages/tensorflow/python/client/session.py", line 887, in run
    run_metadata_ptr)
  File "/scratch/ir967/install/miniconda3/envs/sid2/lib/python2.7/site-packages/tensorflow/python/client/session.py", line 1110, in _run
    feed_dict_tensor, options, run_metadata)
  File "/scratch/ir967/install/miniconda3/envs/sid2/lib/python2.7/site-packages/tensorflow/python/client/session.py", line 1286, in _do_run
    run_metadata)
  File "/scratch/ir967/install/miniconda3/envs/sid2/lib/python2.7/site-packages/tensorflow/python/client/session.py", line 1292, in _do_call
    return fn(*args)
  File "/scratch/ir967/install/miniconda3/envs/sid2/lib/python2.7/site-packages/tensorflow/python/client/session.py", line 1277, in _run_fn
    options, feed_dict, fetch_list, target_list, run_metadata)
  File "/scratch/ir967/install/miniconda3/envs/sid2/lib/python2.7/site-packages/tensorflow/python/client/session.py", line 1367, in _call_tf_sessionrun
    run_metadata)
KeyboardInterrupt
(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ python CNN9_FC3_exposure_101GB.py




Current date and time : 
2020-12-13 17:50:18
./dataset/Sony/short/00133_07_0.1s.ARW 133 0.1
./dataset/Sony/short/00015_09_0.1s.ARW 15 0.1
./dataset/Sony/short/00190_08_0.04s.ARW 190 0.04
./dataset/Sony/short/00204_01_0.033s.ARW 204 0.033
./dataset/Sony/short/00047_03_0.1s.ARW 47 0.1
./dataset/Sony/short/00049_07_0.1s.ARW 49 0.1
./dataset/Sony/short/00231_00_0.033s.ARW 231 0.033
Found 1865 images to train with

Training on files with indices: 182 to 1514
Training on 1332 images only

2020-12-13 17:50:18.258972: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-13 17:50:18.429623: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: Quadro RTX 8000 major: 7 minor: 5 memoryClockRate(GHz): 1.62
pciBusID: 0000:06:00.0
totalMemory: 44.49GiB freeMemory: 44.33GiB
2020-12-13 17:50:18.429654: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1490] Adding visible gpu devices: 0
2020-12-13 17:50:18.719473: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-13 17:50:18.719509: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977]      0 
2020-12-13 17:50:18.719537: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990] 0:   N 
2020-12-13 17:50:18.719637: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1103] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 43038 MB memory) -> physical GPU (device: 0, name: Quadro RTX 8000, pci bus id: 0000:06:00.0, compute capability: 7.5)

Loaded ./gt_Sony_CNN9_FC3_exposure_101GB/model.ckpt

last epoch of previous run: 559


BATCH_SIZE= 16 ,final_epoch= 4001 ,no_of_batches= 83 ,ps 128 ,result_dir= ./gt_Sony_CNN9_FC3_exposure_101GB/ ,len(train_fns)= 1332

Cleared all images in memory.

Epoch 560: at batch 1: Training dataset Loss=0.989989, Batch Time=1.608
Epoch 560: at batch 1: Training dataset Loss=0.989989, Batch Time=1.608; Early rounds
Epoch 560: at batch 2: Training dataset Loss=0.978867, Batch Time=0.031; Early rounds
Epoch 560: at batch 3: Training dataset Loss=0.969808, Batch Time=0.030; Early rounds
Epoch 560: at batch 4: Training dataset Loss=0.960627, Batch Time=0.034; Early rounds
Epoch 560: at batch 5: Training dataset Loss=0.951426, Batch Time=0.032; Early rounds
Epoch 560: at batch 6: Training dataset Loss=0.942229, Batch Time=0.032; Early rounds
loading ./dataset/Sony/short/00204_04_0.04s.ARW; images_in_memory= 96
Epoch 560: at batch 7: Training dataset Loss=0.931905, Batch Time=0.027; Early rounds
Epoch 560: at batch 8: Training dataset Loss=0.920954, Batch Time=0.029; Early rounds
Epoch 560: at batch 9: Training dataset Loss=0.910163, Batch Time=0.028; Early rounds
Epoch 560: at batch 10: Training dataset Loss=0.901146, Batch Time=0.030; Early rounds
Epoch 560: at batch 11: Training dataset Loss=0.892611, Batch Time=0.031; Early rounds
Epoch 560: at batch 12: Training dataset Loss=0.883011, Batch Time=0.032; Early rounds
Epoch 560: at batch 13: Training dataset Loss=0.875405, Batch Time=0.030; Early rounds
Epoch 560: at batch 14: Training dataset Loss=0.865836, Batch Time=0.030; Early rounds
Epoch 560: at batch 15: Training dataset Loss=0.857951, Batch Time=0.032; Early rounds
Epoch 560: at batch 16: Training dataset Loss=0.849371, Batch Time=0.029; Early rounds
Epoch 560: at batch 17: Training dataset Loss=0.839510, Batch Time=0.029; Early rounds
Epoch 560: at batch 18: Training dataset Loss=0.830833, Batch Time=0.031; Early rounds
Epoch 560: at batch 19: Training dataset Loss=0.821001, Batch Time=0.031; Early rounds
Epoch 560: at batch 20: Training dataset Loss=0.814515, Batch Time=0.028; Early rounds
Epoch 560: at batch 21: Training dataset Loss=0.809310, Batch Time=0.031; Early rounds
Epoch 560: at batch 22: Training dataset Loss=0.801467, Batch Time=0.030; Early rounds
Epoch 560: at batch 23: Training dataset Loss=0.794691, Batch Time=0.029; Early rounds
Epoch 560: at batch 24: Training dataset Loss=0.787834, Batch Time=0.029; Early rounds
loading ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 341
Epoch 560: at batch 25: Training dataset Loss=0.778901, Batch Time=0.028; Early rounds
Epoch 560: at batch 26: Training dataset Loss=0.771865, Batch Time=0.030; Early rounds
Epoch 560: at batch 27: Training dataset Loss=0.764480, Batch Time=0.031; Early rounds
Epoch 560: at batch 28: Training dataset Loss=0.758693, Batch Time=0.029; Early rounds
Epoch 560: at batch 29: Training dataset Loss=0.749766, Batch Time=0.030; Early rounds
Epoch 560: at batch 30: Training dataset Loss=0.741527, Batch Time=0.030; Early rounds
Epoch 560: at batch 31: Training dataset Loss=0.734438, Batch Time=0.032; Early rounds
Epoch 560: at batch 32: Training dataset Loss=0.728552, Batch Time=0.035; Early rounds
Epoch 560: at batch 33: Training dataset Loss=0.718900, Batch Time=0.034; Early rounds
Epoch 560: at batch 34: Training dataset Loss=0.712456, Batch Time=0.035; Early rounds
Epoch 560: at batch 35: Training dataset Loss=0.706048, Batch Time=0.033; Early rounds
Epoch 560: at batch 36: Training dataset Loss=0.701241, Batch Time=0.035; Early rounds
Epoch 560: at batch 37: Training dataset Loss=0.693920, Batch Time=0.031; Early rounds
Epoch 560: at batch 38: Training dataset Loss=0.687622, Batch Time=0.031; Early rounds
Epoch 560: at batch 39: Training dataset Loss=0.678755, Batch Time=0.030; Early rounds
Epoch 560: at batch 40: Training dataset Loss=0.670078, Batch Time=0.032; Early rounds
Epoch 560: at batch 41: Training dataset Loss=0.662119, Batch Time=0.031; Early rounds
Epoch 560: at batch 42: Training dataset Loss=0.653455, Batch Time=0.027; Early rounds
Epoch 560: at batch 43: Training dataset Loss=0.648166, Batch Time=0.032; Early rounds
Epoch 560: at batch 44: Training dataset Loss=0.639847, Batch Time=0.031; Early rounds
loading ./dataset/Sony/short/00037_00_0.04s.ARW; images_in_memory= 543
Epoch 560: at batch 45: Training dataset Loss=0.632641, Batch Time=0.030; Early rounds
Epoch 560: at batch 46: Training dataset Loss=0.627571, Batch Time=0.032; Early rounds
Epoch 560: at batch 47: Training dataset Loss=0.620071, Batch Time=0.029; Early rounds
Epoch 560: at batch 48: Training dataset Loss=0.614371, Batch Time=0.033; Early rounds
Epoch 560: at batch 49: Training dataset Loss=0.608317, Batch Time=0.030; Early rounds
Epoch 560: at batch 50: Training dataset Loss=0.601886, Batch Time=0.032; Early rounds
Epoch 560: at batch 51: Training dataset Loss=0.596639, Batch Time=0.030; Early rounds
Epoch 560: at batch 52: Training dataset Loss=0.589126, Batch Time=0.027; Early rounds
Epoch 560: at batch 53: Training dataset Loss=0.582076, Batch Time=0.032; Early rounds
Epoch 560: at batch 54: Training dataset Loss=0.576320, Batch Time=0.034; Early rounds
Epoch 560: at batch 55: Training dataset Loss=0.570146, Batch Time=0.034; Early rounds
Epoch 560: at batch 56: Training dataset Loss=0.566737, Batch Time=0.029; Early rounds
Epoch 560: at batch 57: Training dataset Loss=0.564841, Batch Time=0.030; Early rounds
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 671
Epoch 560: at batch 58: Training dataset Loss=0.558903, Batch Time=0.028; Early rounds
Epoch 560: at batch 59: Training dataset Loss=0.554147, Batch Time=0.032; Early rounds
Epoch 560: at batch 60: Training dataset Loss=0.548575, Batch Time=0.030; Early rounds
Epoch 560: at batch 61: Training dataset Loss=0.543743, Batch Time=0.032; Early rounds
Epoch 560: at batch 62: Training dataset Loss=0.539915, Batch Time=0.034; Early rounds
Epoch 560: at batch 63: Training dataset Loss=0.535146, Batch Time=0.031; Early rounds
Epoch 560: at batch 64: Training dataset Loss=0.528833, Batch Time=0.029; Early rounds
Epoch 560: at batch 65: Training dataset Loss=0.524082, Batch Time=0.030; Early rounds
Epoch 560: at batch 66: Training dataset Loss=0.517518, Batch Time=0.028; Early rounds
Epoch 560: at batch 67: Training dataset Loss=0.510051, Batch Time=0.030; Early rounds
Epoch 560: at batch 68: Training dataset Loss=0.506022, Batch Time=0.035; Early rounds
Epoch 560: at batch 69: Training dataset Loss=0.499502, Batch Time=0.032; Early rounds
Epoch 560: at batch 70: Training dataset Loss=0.494876, Batch Time=0.033; Early rounds
Epoch 560: at batch 71: Training dataset Loss=0.489225, Batch Time=0.034; Early rounds
Epoch 560: at batch 72: Training dataset Loss=0.484110, Batch Time=0.033; Early rounds
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 783
Epoch 560: at batch 73: Training dataset Loss=0.479213, Batch Time=0.031; Early rounds
Epoch 560: at batch 74: Training dataset Loss=0.475003, Batch Time=0.031; Early rounds
Epoch 560: at batch 75: Training dataset Loss=0.471281, Batch Time=0.034; Early rounds
Epoch 560: at batch 76: Training dataset Loss=0.466520, Batch Time=0.029; Early rounds
Epoch 560: at batch 77: Training dataset Loss=0.463454, Batch Time=0.030; Early rounds
Epoch 560: at batch 78: Training dataset Loss=0.460415, Batch Time=0.032; Early rounds
Epoch 560: at batch 79: Training dataset Loss=0.459290, Batch Time=0.032; Early rounds
Epoch 560: at batch 80: Training dataset Loss=0.454915, Batch Time=0.034; Early rounds
Found in memory: ./dataset/Sony/short/00117_08_0.1s.ARW; images_in_memory= 827
loading ./dataset/Sony/short/00160_06_0.1s.ARW; images_in_memory= 828
Epoch 560: at batch 81: Training dataset Loss=0.450526, Batch Time=0.034; Early rounds
Epoch 560: at batch 82: Training dataset Loss=0.447255, Batch Time=0.034; Early rounds
Epoch 560: at batch 83: Training dataset Loss=0.444393, Batch Time=0.033; Early rounds
		Epoch 560:  Time = 155.018, Avg epoch time=155.017, Current epoch Time=77.509

Loss vector (slice for the first 20 images)
[[ 0.09494537]
 [ 0.04412425]
 [ 1.        ]
 [ 0.19725013]
 [ 0.00408   ]
 [-0.15252411]
 [ 0.4       ]
 [-0.57603709]
 [ 0.02148169]
 [ 1.        ]
 [ 0.25647736]
 [ 0.11904299]
 [-0.45613215]
 [-0.00796509]
 [ 1.        ]
 [ 1.        ]
 [ 0.19095391]
 [ 1.        ]
 [ 1.        ]
 [ 1.        ]]
Epoch 561: at batch 1: Training dataset Loss=0.441808, Batch Time=0.031
Epoch 561: at batch 1: Training dataset Loss=0.441808, Batch Time=0.032; Early rounds
